material_code,date,shop,forecast_qty
100090,2026-08-01 18:18:15.938575,Piacenza,122
100090,2026-09-01 18:18:15.938575,Piacenza,134
100090,2026-10-01 18:18:15.938575,Piacenza,117
100090,2026-11-01 18:18:15.938575,Piacenza,140
100090,2026-12-01 18:18:15.938575,Piacenza,129
100090,2027-01-01 18:18:15.938575,Piacenza,138
100091,2026-02-01 18:18:15.938575,Piacenza,114
100091,2026-03-01 18:18:15.938575,Piacenza,123
100091,2026-04-01 18:18:15.938575,Piacenza,135
100091,2026-05-01 18:18:15.938575,Piacenza,128
100091,2026-06-01 18:18:15.938575,Piacenza,123
100091,2026-07-01 18:18:15.938575,Piacenza,132
100091,2026-08-01 18:18:15.938575,Piacenza,129
100091,2026-09-01 18:18:15.938575,Piacenza,138
100091,2026-10-01 18:18:15.938575,Piacenza,128
100091,2026-11-01 18:18:15.938575,Piacenza,108
100091,2026-12-01 18:18:15.938575,Piacenza,124
100091,2027-01-01 18:18:15.938575,Piacenza,120
100092,2026-02-01 18:18:15.938575,Piacenza,112
100092,2026-03-01 18:18:15.938575,Piacenza,125
100092,2026-04-01 18:18:15.938575,Piacenza,122
100092,2026-05-01 18:18:15.938575,Piacenza,140
100092,2026-06-01 18:18:15.938575,Piacenza,130
100092,2026-07-01 18:18:15.938575,Piacenza,140
100092,2026-08-01 18:18:15.938575,Piacenza,150
100092,2026-09-01 18:18:15.938575,Piacenza,131
100092,2026-10-01 18:18:15.938575,Piacenza,139
100092,2026-11-01 18:18:15.938575,Piacenza,111
100092,2026-12-01 18:18:15.938575,Piacenza,124
100092,2027-01-01 18:18:15.938575,Piacenza,111
100093,2026-02-01 18:18:15.938575,Piacenza,136
100093,2026-03-01 18:18:15.938575,Piacenza,119
100093,2026-04-01 18:18:15.938575,Piacenza,134
100093,2026-05-01 18:18:15.938575,Piacenza,134
100093,2026-06-01 18:18:15.938575,Piacenza,131
100093,2026-07-01 18:18:15.938575,Piacenza,145
100093,2026-08-01 18:18:15.938575,Piacenza,129
100093,2026-09-01 18:18:15.938575,Piacenza,125
100093,2026-10-01 18:18:15.938575,Piacenza,120
100093,2026-11-01 18:18:15.938575,Piacenza,132
100093,2026-12-01 18:18:15.938575,Piacenza,119
100093,2027-01-01 18:18:15.938575,Piacenza,122
100094,2026-02-01 18:18:15.938575,Piacenza,126
100094,2026-03-01 18:18:15.938575,Piacenza,123
100094,2026-04-01 18:18:15.938575,Piacenza,141
100094,2026-05-01 18:18:15.938575,Piacenza,129
100094,2026-06-01 18:18:15.938575,Piacenza,139
100094,2026-07-01 18:18:15.938575,Piacenza,136
100094,2026-08-01 18:18:15.938575,Piacenza,134
100094,2026-09-01 18:18:15.938575,Piacenza,138
100094,2026-10-01 18:18:15.938575,Piacenza,151
100094,2026-11-01 18:18:15.938575,Piacenza,138
100094,2026-12-01 18:18:15.938575,Piacenza,125
100094,2027-01-01 18:18:15.938575,Piacenza,128
100095,2026-02-01 18:18:15.938575,Piacenza,147
100095,2026-03-01 18:18:15.938575,Piacenza,122
100095,2026-04-01 18:18:15.938575,Piacenza,118
100095,2026-05-01 18:18:15.938575,Piacenza,125
100095,2026-06-01 18:18:15.938575,Piacenza,141
100095,2026-07-01 18:18:15.938575,Piacenza,122
100095,2026-08-01 18:18:15.938575,Piacenza,101
100095,2026-09-01 18:18:15.938575,Piacenza,137
100095,2026-10-01 18:18:15.938575,Piacenza,129
100095,2026-11-01 18:18:15.938575,Piacenza,126
100095,2026-12-01 18:18:15.938575,Piacenza,145
100095,2027-01-01 18:18:15.938575,Piacenza,146
100096,2026-02-01 18:18:15.938575,Piacenza,127
100096,2026-03-01 18:18:15.938575,Piacenza,114
100096,2026-04-01 18:18:15.938575,Piacenza,122
100096,2026-05-01 18:18:15.938575,Piacenza,115
100096,2026-06-01 18:18:15.938575,Piacenza,129
100096,2026-07-01 18:18:15.938575,Piacenza,123
100096,2026-08-01 18:18:15.938575,Piacenza,131
100096,2026-09-01 18:18:15.938575,Piacenza,122
100096,2026-10-01 18:18:15.938575,Piacenza,134
100096,2026-11-01 18:18:15.938575,Piacenza,117
100096,2026-12-01 18:18:15.938575,Piacenza,114
100096,2027-01-01 18:18:15.938575,Piacenza,126
100097,2026-02-01 18:18:15.938575,Piacenza,132
100097,2026-03-01 18:18:15.938575,Piacenza,139
100097,2026-04-01 18:18:15.938575,Piacenza,126
100097,2026-05-01 18:18:15.938575,Piacenza,133
100097,2026-06-01 18:18:15.938575,Piacenza,119
100097,2026-07-01 18:18:15.938575,Piacenza,124
100097,2026-08-01 18:18:15.938575,Piacenza,121
100097,2026-09-01 18:18:15.938575,Piacenza,141
100097,2026-10-01 18:18:15.938575,Piacenza,144
100097,2026-11-01 18:18:15.938575,Piacenza,134
100097,2026-12-01 18:18:15.938575,Piacenza,129
100097,2027-01-01 18:18:15.938575,Piacenza,127
100098,2026-02-01 18:18:15.938575,Piacenza,114
100098,2026-03-01 18:18:15.938575,Piacenza,132
100098,2026-04-01 18:18:15.938575,Piacenza,133
100098,2026-05-01 18:18:15.938575,Piacenza,130
100098,2026-06-01 18:18:15.938575,Piacenza,152
100098,2026-07-01 18:18:15.938575,Piacenza,115
100098,2026-08-01 18:18:15.938575,Piacenza,121
100098,2026-09-01 18:18:15.938575,Piacenza,114
100098,2026-10-01 18:18:15.938575,Piacenza,157
100098,2026-11-01 18:18:15.938575,Piacenza,121
100098,2026-12-01 18:18:15.938575,Piacenza,134
100098,2027-01-01 18:18:15.938575,Piacenza,141
100099,2026-02-01 18:18:15.938575,Piacenza,114
100099,2026-03-01 18:18:15.938575,Piacenza,117
100099,2026-04-01 18:18:15.938575,Piacenza,129
100099,2026-05-01 18:18:15.938575,Piacenza,118
100099,2026-06-01 18:18:15.938575,Piacenza,134
100099,2026-07-01 18:18:15.938575,Piacenza,126
100099,2026-08-01 18:18:15.938575,Piacenza,120
100099,2026-09-01 18:18:15.938575,Piacenza,153
100099,2026-10-01 18:18:15.938575,Piacenza,149
100099,2026-11-01 18:18:15.938575,Piacenza,117
100099,2026-12-01 18:18:15.938575,Piacenza,129
100099,2027-01-01 18:18:15.938575,Piacenza,125
100100,2026-02-01 18:18:15.938575,Piacenza,128
100100,2026-03-01 18:18:15.938575,Piacenza,111
100100,2026-04-01 18:18:15.938575,Piacenza,150
100100,2026-05-01 18:18:15.938575,Piacenza,119
100100,2026-06-01 18:18:15.938575,Piacenza,130
100100,2026-07-01 18:18:15.938575,Piacenza,142
100100,2026-08-01 18:18:15.938575,Piacenza,116
100100,2026-09-01 18:18:15.938575,Piacenza,134
100100,2026-10-01 18:18:15.938575,Piacenza,134
100100,2026-11-01 18:18:15.938575,Piacenza,134
100100,2026-12-01 18:18:15.938575,Piacenza,134
100100,2027-01-01 18:18:15.938575,Piacenza,132
100101,2026-02-01 18:18:15.938575,Piacenza,138
100101,2026-03-01 18:18:15.938575,Piacenza,106
100101,2026-04-01 18:18:15.938575,Piacenza,127
100101,2026-05-01 18:18:15.938575,Piacenza,164
100101,2026-06-01 18:18:15.938575,Piacenza,136
100101,2026-07-01 18:18:15.938575,Piacenza,116
100101,2026-08-01 18:18:15.938575,Piacenza,147
100101,2026-09-01 18:18:15.938575,Piacenza,125
100101,2026-10-01 18:18:15.938575,Piacenza,145
100101,2026-11-01 18:18:15.938575,Piacenza,123
100101,2026-12-01 18:18:15.938575,Piacenza,152
100101,2027-01-01 18:18:15.938575,Piacenza,141
100102,2026-02-01 18:18:15.938575,Piacenza,120
100102,2026-03-01 18:18:15.938575,Piacenza,138
100102,2026-04-01 18:18:15.938575,Piacenza,130
100102,2026-05-01 18:18:15.938575,Piacenza,119
100102,2026-06-01 18:18:15.938575,Piacenza,114
100102,2026-07-01 18:18:15.938575,Piacenza,120
100102,2026-08-01 18:18:15.938575,Piacenza,116
100102,2026-09-01 18:18:15.938575,Piacenza,122
100102,2026-10-01 18:18:15.938575,Piacenza,137
100102,2026-11-01 18:18:15.938575,Piacenza,134
100102,2026-12-01 18:18:15.938575,Piacenza,130
100102,2027-01-01 18:18:15.938575,Piacenza,126
100103,2026-02-01 18:18:15.938575,Piacenza,138
100103,2026-03-01 18:18:15.938575,Piacenza,106
100103,2026-04-01 18:18:15.938575,Piacenza,116
100103,2026-05-01 18:18:15.938575,Piacenza,134
100103,2026-06-01 18:18:15.938575,Piacenza,158
100103,2026-07-01 18:18:15.938575,Piacenza,122
100103,2026-08-01 18:18:15.938575,Piacenza,143
100103,2026-09-01 18:18:15.938575,Piacenza,122
100103,2026-10-01 18:18:15.938575,Piacenza,118
100103,2026-11-01 18:18:15.938575,Piacenza,141
100103,2026-12-01 18:18:15.938575,Piacenza,121
100103,2027-01-01 18:18:15.938575,Piacenza,139
100104,2026-02-01 18:18:15.938575,Piacenza,122
100104,2026-03-01 18:18:15.938575,Piacenza,130
100104,2026-04-01 18:18:15.938575,Piacenza,119
100104,2026-05-01 18:18:15.938575,Piacenza,121
100104,2026-06-01 18:18:15.938575,Piacenza,147
100104,2026-07-01 18:18:15.938575,Piacenza,139
100104,2026-08-01 18:18:15.938575,Piacenza,135
100104,2026-09-01 18:18:15.938575,Piacenza,139
100104,2026-10-01 18:18:15.938575,Piacenza,132
100104,2026-11-01 18:18:15.938575,Piacenza,143
100104,2026-12-01 18:18:15.938575,Piacenza,121
100104,2027-01-01 18:18:15.938575,Piacenza,133
100105,2026-02-01 18:18:15.938575,Piacenza,156
100105,2026-03-01 18:18:15.938575,Piacenza,128
100105,2026-04-01 18:18:15.938575,Piacenza,122
100105,2026-05-01 18:18:15.938575,Piacenza,115
100105,2026-06-01 18:18:15.938575,Piacenza,118
100105,2026-07-01 18:18:15.938575,Piacenza,123
100105,2026-08-01 18:18:15.938575,Piacenza,132
100105,2026-09-01 18:18:15.938575,Piacenza,138
100105,2026-10-01 18:18:15.938575,Piacenza,124
100105,2026-11-01 18:18:15.938575,Piacenza,138
100105,2026-12-01 18:18:15.938575,Piacenza,122
100105,2027-01-01 18:18:15.938575,Piacenza,125
100106,2026-02-01 18:18:15.938575,Piacenza,123
100106,2026-03-01 18:18:15.938575,Piacenza,127
100106,2026-04-01 18:18:15.938575,Piacenza,128
100106,2026-05-01 18:18:15.938575,Piacenza,160
100106,2026-06-01 18:18:15.938575,Piacenza,122
100106,2026-07-01 18:18:15.938575,Piacenza,117
100106,2026-08-01 18:18:15.938575,Piacenza,128
100106,2026-09-01 18:18:15.938575,Piacenza,140
100106,2026-10-01 18:18:15.938575,Piacenza,139
100106,2026-11-01 18:18:15.938575,Piacenza,128
100106,2026-12-01 18:18:15.938575,Piacenza,137
100106,2027-01-01 18:18:15.938575,Piacenza,141
100107,2026-02-01 18:18:15.938575,Piacenza,123
100107,2026-03-01 18:18:15.938575,Piacenza,105
100107,2026-04-01 18:18:15.938575,Piacenza,143
100107,2026-05-01 18:18:15.938575,Piacenza,126
100107,2026-06-01 18:18:15.938575,Piacenza,112
100107,2026-07-01 18:18:15.938575,Piacenza,128
100107,2026-08-01 18:18:15.938575,Piacenza,149
100107,2026-09-01 18:18:15.938575,Piacenza,134
100107,2026-10-01 18:18:15.938575,Piacenza,130
100107,2026-11-01 18:18:15.938575,Piacenza,136
100107,2026-12-01 18:18:15.938575,Piacenza,122
100107,2027-01-01 18:18:15.938575,Piacenza,120
100108,2026-02-01 18:18:15.938575,Piacenza,153
100108,2026-03-01 18:18:15.938575,Piacenza,154
100108,2026-04-01 18:18:15.938575,Piacenza,149
100108,2026-05-01 18:18:15.938575,Piacenza,132
100108,2026-06-01 18:18:15.938575,Piacenza,137
100108,2026-07-01 18:18:15.938575,Piacenza,120
100108,2026-08-01 18:18:15.938575,Piacenza,135
100108,2026-09-01 18:18:15.938575,Piacenza,154
100108,2026-10-01 18:18:15.938575,Piacenza,119
100108,2026-11-01 18:18:15.938575,Piacenza,128
100108,2026-12-01 18:18:15.938575,Piacenza,152
100108,2027-01-01 18:18:15.938575,Piacenza,126
100109,2026-02-01 18:18:15.938575,Piacenza,149
100109,2026-03-01 18:18:15.938575,Piacenza,132
100109,2026-04-01 18:18:15.938575,Piacenza,137
100109,2026-05-01 18:18:15.938575,Piacenza,130
100109,2026-06-01 18:18:15.938575,Piacenza,117
100109,2026-07-01 18:18:15.938575,Piacenza,132
100109,2026-08-01 18:18:15.938575,Piacenza,145
100109,2026-09-01 18:18:15.938575,Piacenza,140
100109,2026-10-01 18:18:15.938575,Piacenza,134
100109,2026-11-01 18:18:15.938575,Piacenza,121
100109,2026-12-01 18:18:15.938575,Piacenza,129
100109,2027-01-01 18:18:15.938575,Piacenza,137
100110,2026-02-01 18:18:15.938575,Piacenza,123
100110,2026-03-01 18:18:15.938575,Piacenza,133
100110,2026-04-01 18:18:15.938575,Piacenza,126
100110,2026-05-01 18:18:15.938575,Piacenza,107
100110,2026-06-01 18:18:15.938575,Piacenza,144
100110,2026-07-01 18:18:15.938575,Piacenza,142
100110,2026-08-01 18:18:15.938575,Piacenza,130
100110,2026-09-01 18:18:15.938575,Piacenza,139
100110,2026-10-01 18:18:15.938575,Piacenza,129
100110,2026-11-01 18:18:15.938575,Piacenza,122
100110,2026-12-01 18:18:15.938575,Piacenza,147
100110,2027-01-01 18:18:15.938575,Piacenza,125
100111,2026-02-01 18:18:15.938575,Piacenza,142
100111,2026-03-01 18:18:15.938575,Piacenza,134
100111,2026-04-01 18:18:15.938575,Piacenza,129
100111,2026-05-01 18:18:15.938575,Piacenza,144
100111,2026-06-01 18:18:15.938575,Piacenza,120
100111,2026-07-01 18:18:15.938575,Piacenza,134
100111,2026-08-01 18:18:15.938575,Piacenza,110
100111,2026-09-01 18:18:15.938575,Piacenza,141
100111,2026-10-01 18:18:15.938575,Piacenza,142
100111,2026-11-01 18:18:15.938575,Piacenza,139
100111,2026-12-01 18:18:15.938575,Piacenza,133
100111,2027-01-01 18:18:15.938575,Piacenza,118
100112,2026-02-01 18:18:15.938575,Piacenza,138
100112,2026-03-01 18:18:15.938575,Piacenza,136
100112,2026-04-01 18:18:15.938575,Piacenza,96
100112,2026-05-01 18:18:15.938575,Piacenza,119
100112,2026-06-01 18:18:15.938575,Piacenza,124
100112,2026-07-01 18:18:15.938575,Piacenza,141
100112,2026-08-01 18:18:15.938575,Piacenza,110
100112,2026-09-01 18:18:15.938575,Piacenza,131
100112,2026-10-01 18:18:15.938575,Piacenza,138
100112,2026-11-01 18:18:15.938575,Piacenza,118
100112,2026-12-01 18:18:15.938575,Piacenza,153
100112,2027-01-01 18:18:15.938575,Piacenza,127
100113,2026-02-01 18:18:15.938575,Piacenza,120
100113,2026-03-01 18:18:15.938575,Piacenza,137
100113,2026-04-01 18:18:15.938575,Piacenza,141
100113,2026-05-01 18:18:15.938575,Piacenza,146
100113,2026-06-01 18:18:15.938575,Piacenza,119
100113,2026-07-01 18:18:15.938575,Piacenza,108
100113,2026-08-01 18:18:15.938575,Piacenza,125
100113,2026-09-01 18:18:15.938575,Piacenza,124
100113,2026-10-01 18:18:15.938575,Piacenza,143
100113,2026-11-01 18:18:15.938575,Piacenza,145
100113,2026-12-01 18:18:15.938575,Piacenza,146
100113,2027-01-01 18:18:15.938575,Piacenza,116
100114,2026-02-01 18:18:15.938575,Piacenza,125
100114,2026-03-01 18:18:15.938575,Piacenza,146
100114,2026-04-01 18:18:15.938575,Piacenza,139
100114,2026-05-01 18:18:15.938575,Piacenza,131
100114,2026-06-01 18:18:15.938575,Piacenza,140
100114,2026-07-01 18:18:15.938575,Piacenza,117
100114,2026-08-01 18:18:15.938575,Piacenza,120
100114,2026-09-01 18:18:15.938575,Piacenza,115
100114,2026-10-01 18:18:15.938575,Piacenza,111
100114,2026-11-01 18:18:15.938575,Piacenza,115
100114,2026-12-01 18:18:15.938575,Piacenza,124
100114,2027-01-01 18:18:15.938575,Piacenza,146
100115,2026-02-01 18:18:15.938575,Piacenza,105
100115,2026-03-01 18:18:15.938575,Piacenza,146
100115,2026-04-01 18:18:15.938575,Piacenza,123
100115,2026-05-01 18:18:15.938575,Piacenza,140
100115,2026-06-01 18:18:15.938575,Piacenza,146
100115,2026-07-01 18:18:15.938575,Piacenza,123
100115,2026-08-01 18:18:15.938575,Piacenza,143
100115,2026-09-01 18:18:15.938575,Piacenza,117
100115,2026-10-01 18:18:15.938575,Piacenza,119
100115,2026-11-01 18:18:15.938575,Piacenza,143
100115,2026-12-01 18:18:15.938575,Piacenza,116
100115,2027-01-01 18:18:15.938575,Piacenza,134
100116,2026-02-01 18:18:15.938575,Piacenza,120
100116,2026-03-01 18:18:15.938575,Piacenza,138
100116,2026-04-01 18:18:15.938575,Piacenza,122
100116,2026-05-01 18:18:15.938575,Piacenza,148
100116,2026-06-01 18:18:15.938575,Piacenza,129
100116,2026-07-01 18:18:15.938575,Piacenza,123
100116,2026-08-01 18:18:15.938575,Piacenza,123
100116,2026-09-01 18:18:15.938575,Piacenza,143
100116,2026-10-01 18:18:15.938575,Piacenza,123
100116,2026-11-01 18:18:15.938575,Piacenza,125
100116,2026-12-01 18:18:15.938575,Piacenza,113
100116,2027-01-01 18:18:15.938575,Piacenza,146
100117,2026-02-01 18:18:15.938575,Piacenza,144
100117,2026-03-01 18:18:15.938575,Piacenza,136
100117,2026-04-01 18:18:15.938575,Piacenza,128
100117,2026-05-01 18:18:15.938575,Piacenza,150
100117,2026-06-01 18:18:15.938575,Piacenza,132
100117,2026-07-01 18:18:15.938575,Piacenza,129
100117,2026-08-01 18:18:15.938575,Piacenza,131
100117,2026-09-01 18:18:15.938575,Piacenza,136
100117,2026-10-01 18:18:15.938575,Piacenza,131
100117,2026-11-01 18:18:15.938575,Piacenza,132
100117,2026-12-01 18:18:15.938575,Piacenza,125
100117,2027-01-01 18:18:15.938575,Piacenza,158
100118,2026-02-01 18:18:15.938575,Piacenza,140
100118,2026-03-01 18:18:15.938575,Piacenza,139
100118,2026-04-01 18:18:15.938575,Piacenza,135
100118,2026-05-01 18:18:15.938575,Piacenza,120
100118,2026-06-01 18:18:15.938575,Piacenza,111
100118,2026-07-01 18:18:15.938575,Piacenza,143
100118,2026-08-01 18:18:15.938575,Piacenza,125
100118,2026-09-01 18:18:15.938575,Piacenza,110
100118,2026-10-01 18:18:15.938575,Piacenza,125
100118,2026-11-01 18:18:15.938575,Piacenza,129
100118,2026-12-01 18:18:15.938575,Piacenza,131
100118,2027-01-01 18:18:15.938575,Piacenza,134
100119,2026-02-01 18:18:15.938575,Piacenza,135
100119,2026-03-01 18:18:15.938575,Piacenza,140
100119,2026-04-01 18:18:15.938575,Piacenza,133
100119,2026-05-01 18:18:15.938575,Piacenza,128
100119,2026-06-01 18:18:15.938575,Piacenza,123
100119,2026-07-01 18:18:15.938575,Piacenza,120
100119,2026-08-01 18:18:15.938575,Piacenza,146
100119,2026-09-01 18:18:15.938575,Piacenza,141
100119,2026-10-01 18:18:15.938575,Piacenza,116
100119,2026-11-01 18:18:15.938575,Piacenza,123
100119,2026-12-01 18:18:15.938575,Piacenza,139
100119,2027-01-01 18:18:15.938575,Piacenza,126
100120,2026-02-01 18:18:15.938575,Piacenza,113
100120,2026-03-01 18:18:15.938575,Piacenza,163
100120,2026-04-01 18:18:15.938575,Piacenza,126
100120,2026-05-01 18:18:15.938575,Piacenza,136
100120,2026-06-01 18:18:15.938575,Piacenza,144
100120,2026-07-01 18:18:15.938575,Piacenza,125
100120,2026-08-01 18:18:15.938575,Piacenza,127
100120,2026-09-01 18:18:15.938575,Piacenza,149
100120,2026-10-01 18:18:15.938575,Piacenza,144
100120,2026-11-01 18:18:15.938575,Piacenza,146
100120,2026-12-01 18:18:15.938575,Piacenza,134
100120,2027-01-01 18:18:15.938575,Piacenza,129
100121,2026-02-01 18:18:15.938575,Piacenza,138
100121,2026-03-01 18:18:15.938575,Piacenza,124
100121,2026-04-01 18:18:15.938575,Piacenza,140
100121,2026-05-01 18:18:15.938575,Piacenza,119
100121,2026-06-01 18:18:15.938575,Piacenza,130
100121,2026-07-01 18:18:15.938575,Piacenza,129
100121,2026-08-01 18:18:15.938575,Piacenza,129
100121,2026-09-01 18:18:15.938575,Piacenza,109
100121,2026-10-01 18:18:15.938575,Piacenza,130
100121,2026-11-01 18:18:15.938575,Piacenza,140
100121,2026-12-01 18:18:15.938575,Piacenza,141
100121,2027-01-01 18:18:15.938575,Piacenza,123
100122,2026-02-01 18:18:15.938575,Piacenza,118
100122,2026-03-01 18:18:15.938575,Piacenza,137
100122,2026-04-01 18:18:15.938575,Piacenza,136
100122,2026-05-01 18:18:15.938575,Piacenza,116
100122,2026-06-01 18:18:15.938575,Piacenza,139
100122,2026-07-01 18:18:15.938575,Piacenza,135
100122,2026-08-01 18:18:15.938575,Piacenza,115
100122,2026-09-01 18:18:15.938575,Piacenza,126
100122,2026-10-01 18:18:15.938575,Piacenza,129
100122,2026-11-01 18:18:15.938575,Piacenza,134
100122,2026-12-01 18:18:15.938575,Piacenza,124
100122,2027-01-01 18:18:15.938575,Piacenza,117
100123,2026-02-01 18:18:15.938575,Piacenza,124
100123,2026-03-01 18:18:15.938575,Piacenza,151
100123,2026-04-01 18:18:15.938575,Piacenza,109
100123,2026-05-01 18:18:15.938575,Piacenza,123
100123,2026-06-01 18:18:15.938575,Piacenza,138
100123,2026-07-01 18:18:15.938575,Piacenza,109
100123,2026-08-01 18:18:15.938575,Piacenza,129
100123,2026-09-01 18:18:15.938575,Piacenza,130
100123,2026-10-01 18:18:15.938575,Piacenza,151
100123,2026-11-01 18:18:15.938575,Piacenza,124
100123,2026-12-01 18:18:15.938575,Piacenza,146
100123,2027-01-01 18:18:15.938575,Piacenza,135
100124,2026-02-01 18:18:15.938575,Piacenza,119
100124,2026-03-01 18:18:15.938575,Piacenza,132
100124,2026-04-01 18:18:15.938575,Piacenza,143
100124,2026-05-01 18:18:15.938575,Piacenza,149
100124,2026-06-01 18:18:15.938575,Piacenza,138
100124,2026-07-01 18:18:15.938575,Piacenza,137
100124,2026-08-01 18:18:15.938575,Piacenza,134
100124,2026-09-01 18:18:15.938575,Piacenza,143
100124,2026-10-01 18:18:15.938575,Piacenza,136
100124,2026-11-01 18:18:15.938575,Piacenza,135
100124,2026-12-01 18:18:15.938575,Piacenza,123
100124,2027-01-01 18:18:15.938575,Piacenza,124
100125,2026-02-01 18:18:15.938575,Piacenza,111
100125,2026-03-01 18:18:15.938575,Piacenza,128
100125,2026-04-01 18:18:15.938575,Piacenza,115
100125,2026-05-01 18:18:15.938575,Piacenza,97
100125,2026-06-01 18:18:15.938575,Piacenza,106
100125,2026-07-01 18:18:15.938575,Piacenza,130
100125,2026-08-01 18:18:15.938575,Piacenza,122
100125,2026-09-01 18:18:15.938575,Piacenza,116
100125,2026-10-01 18:18:15.938575,Piacenza,114
100125,2026-11-01 18:18:15.938575,Piacenza,130
100125,2026-12-01 18:18:15.938575,Piacenza,121
100125,2027-01-01 18:18:15.938575,Piacenza,124
100126,2026-02-01 18:18:15.938575,Piacenza,113
100126,2026-03-01 18:18:15.938575,Piacenza,135
100126,2026-04-01 18:18:15.938575,Piacenza,148
100126,2026-05-01 18:18:15.938575,Piacenza,121
100126,2026-06-01 18:18:15.938575,Piacenza,149
100126,2026-07-01 18:18:15.938575,Piacenza,140
100126,2026-08-01 18:18:15.938575,Piacenza,122
100126,2026-09-01 18:18:15.938575,Piacenza,116
100126,2026-10-01 18:18:15.938575,Piacenza,125
100126,2026-11-01 18:18:15.938575,Piacenza,129
100126,2026-12-01 18:18:15.938575,Piacenza,132
100126,2027-01-01 18:18:15.938575,Piacenza,121
100127,2026-02-01 18:18:15.938575,Piacenza,140
100127,2026-03-01 18:18:15.938575,Piacenza,135
100127,2026-04-01 18:18:15.938575,Piacenza,107
100127,2026-05-01 18:18:15.938575,Piacenza,130
100127,2026-06-01 18:18:15.938575,Piacenza,131
100127,2026-07-01 18:18:15.938575,Piacenza,125
100127,2026-08-01 18:18:15.938575,Piacenza,142
100127,2026-09-01 18:18:15.938575,Piacenza,127
100127,2026-10-01 18:18:15.938575,Piacenza,125
100127,2026-11-01 18:18:15.938575,Piacenza,116
100127,2026-12-01 18:18:15.938575,Piacenza,126
100127,2027-01-01 18:18:15.938575,Piacenza,142
100128,2026-02-01 18:18:15.938575,Piacenza,132
100128,2026-03-01 18:18:15.938575,Piacenza,119
100128,2026-04-01 18:18:15.938575,Piacenza,130
100128,2026-05-01 18:18:15.938575,Piacenza,138
100128,2026-06-01 18:18:15.938575,Piacenza,144
100128,2026-07-01 18:18:15.938575,Piacenza,114
100128,2026-08-01 18:18:15.938575,Piacenza,121
100128,2026-09-01 18:18:15.938575,Piacenza,134
100128,2026-10-01 18:18:15.938575,Piacenza,124
100128,2026-11-01 18:18:15.938575,Piacenza,142
100128,2026-12-01 18:18:15.938575,Piacenza,123
100128,2027-01-01 18:18:15.938575,Piacenza,137
100129,2026-02-01 18:18:15.938575,Piacenza,124
100129,2026-03-01 18:18:15.938575,Piacenza,127
100129,2026-04-01 18:18:15.938575,Piacenza,112
100129,2026-05-01 18:18:15.938575,Piacenza,113
100129,2026-06-01 18:18:15.938575,Piacenza,113
100129,2026-07-01 18:18:15.938575,Piacenza,125
100129,2026-08-01 18:18:15.938575,Piacenza,143
100129,2026-09-01 18:18:15.938575,Piacenza,122
100129,2026-10-01 18:18:15.938575,Piacenza,126
100129,2026-11-01 18:18:15.938575,Piacenza,116
100129,2026-12-01 18:18:15.938575,Piacenza,109
100129,2027-01-01 18:18:15.938575,Piacenza,124
100130,2026-02-01 18:18:15.938575,Piacenza,117
100130,2026-03-01 18:18:15.938575,Piacenza,124
100130,2026-04-01 18:18:15.938575,Piacenza,135
100130,2026-05-01 18:18:15.938575,Piacenza,144
100130,2026-06-01 18:18:15.938575,Piacenza,132
100130,2026-07-01 18:18:15.938575,Piacenza,136
100130,2026-08-01 18:18:15.938575,Piacenza,141
100130,2026-09-01 18:18:15.938575,Piacenza,114
100130,2026-10-01 18:18:15.938575,Piacenza,116
100130,2026-11-01 18:18:15.938575,Piacenza,135
100130,2026-12-01 18:18:15.938575,Piacenza,126
100130,2027-01-01 18:18:15.938575,Piacenza,134
100131,2026-02-01 18:18:15.938575,Piacenza,135
100131,2026-03-01 18:18:15.938575,Piacenza,123
100131,2026-04-01 18:18:15.938575,Piacenza,138
100131,2026-05-01 18:18:15.938575,Piacenza,142
100131,2026-06-01 18:18:15.938575,Piacenza,139
100131,2026-07-01 18:18:15.938575,Piacenza,113
100131,2026-08-01 18:18:15.938575,Piacenza,145
100131,2026-09-01 18:18:15.938575,Piacenza,125
100131,2026-10-01 18:18:15.938575,Piacenza,138
100131,2026-11-01 18:18:15.938575,Piacenza,109
100131,2026-12-01 18:18:15.938575,Piacenza,135
100131,2027-01-01 18:18:15.938575,Piacenza,124
100132,2026-02-01 18:18:15.938575,Piacenza,118
100132,2026-03-01 18:18:15.938575,Piacenza,106
100132,2026-04-01 18:18:15.938575,Piacenza,119
100132,2026-05-01 18:18:15.938575,Piacenza,137
100132,2026-06-01 18:18:15.938575,Piacenza,134
100132,2026-07-01 18:18:15.938575,Piacenza,127
100132,2026-08-01 18:18:15.938575,Piacenza,114
100132,2026-09-01 18:18:15.938575,Piacenza,113
100132,2026-10-01 18:18:15.938575,Piacenza,130
100132,2026-11-01 18:18:15.938575,Piacenza,133
100132,2026-12-01 18:18:15.938575,Piacenza,129
100132,2027-01-01 18:18:15.938575,Piacenza,123
100133,2026-02-01 18:18:15.938575,Piacenza,118
100133,2026-03-01 18:18:15.938575,Piacenza,145
100133,2026-04-01 18:18:15.938575,Piacenza,120
100133,2026-05-01 18:18:15.938575,Piacenza,130
100133,2026-06-01 18:18:15.938575,Piacenza,140
100133,2026-07-01 18:18:15.938575,Piacenza,144
100133,2026-08-01 18:18:15.938575,Piacenza,125
