material_code,date,shop,business_unit,sales_qty_capped,promo_flag,seasonality_factor,bu_correlation_factor,capacity_factor
100086,2025-09-01 18:18:15.938575,Piacenza,Skincare,101,False,1.0,1.004462092580065,0.8802472516724698
100086,2025-10-01 18:18:15.938575,Piacenza,Skincare,86,False,1.0,0.8932635391740723,0.8267651435815466
100086,2025-11-01 18:18:15.938575,Piacenza,Skincare,92,False,1.1,0.8986764304415695,0.7639938201388771
100086,2025-12-01 18:18:15.938575,Piacenza,Skincare,82,False,1.1,0.9355034947145516,0.7110240326123023
100086,2026-01-01 18:18:15.938575,Piacenza,Skincare,118,False,1.1,1.0868594245888015,0.8325162340665643
100087,2025-04-01 18:18:15.938575,Piacenza,Bath,146,False,1.0,1.1768705123155043,1.0
100087,2025-05-01 18:18:15.938575,Piacenza,Bath,129,False,1.1,1.0329891163884675,1.0
100087,2025-06-01 18:18:15.938575,Piacenza,Bath,142,False,1.1,0.9410781061292448,1.0
100087,2025-07-01 18:18:15.938575,Piacenza,Bath,118,False,1.0,0.9514975859650904,0.9838646202282566
100087,2025-08-01 18:18:15.938575,Piacenza,Bath,96,False,1.0,0.9560991266756168,0.9224146766424106
100087,2025-09-01 18:18:15.938575,Piacenza,Bath,128,False,1.1,1.1040114514441264,0.8802472516724698
100087,2025-10-01 18:18:15.938575,Piacenza,Bath,117,False,1.2,0.9541414032212144,0.8267651435815466
100087,2025-11-01 18:18:15.938575,Piacenza,Bath,121,False,1.4,0.9956313173389901,0.7639938201388771
100087,2025-12-01 18:18:15.938575,Piacenza,Bath,142,False,1.6,1.1344798548700041,0.7110240326123023
100087,2026-01-01 18:18:15.938575,Piacenza,Bath,77,False,0.9,0.9432522308548328,0.8325162340665643
100088,2025-10-01 18:18:15.938575,Piacenza,Fragrance,104,False,1.1,1.0557060572030037,0.8267651435815466
100088,2025-11-01 18:18:15.938575,Piacenza,Fragrance,98,False,1.0,1.0900454952780287,0.7639938201388771
100088,2025-12-01 18:18:15.938575,Piacenza,Fragrance,80,False,0.9,1.006344197536632,0.7110240326123023
100088,2026-01-01 18:18:15.938575,Piacenza,Fragrance,86,False,0.8,1.1954117800791173,0.8325162340665643
100089,2026-01-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,1.1665453219832256,0.8325162340665643
100090,2025-02-01 18:18:15.938575,Piacenza,Fragrance,92,False,0.8,1.0263097083000208,1.0
100090,2025-03-01 18:18:15.938575,Piacenza,Fragrance,80,False,0.9,0.9196183141543762,1.0
100090,2025-04-01 18:18:15.938575,Piacenza,Fragrance,93,False,1.0,0.924344138796131,1.0
100090,2025-05-01 18:18:15.938575,Piacenza,Fragrance,133,False,1.1,1.0212641190847644,1.0
100090,2025-06-01 18:18:15.938575,Piacenza,Fragrance,119,False,1.2,0.890996945095321,1.0
100090,2025-07-01 18:18:15.938575,Piacenza,Fragrance,135,False,1.3,1.0268941962749272,0.9838646202282566
100090,2025-08-01 18:18:15.938575,Piacenza,Fragrance,161,False,1.3,1.1688095543613564,0.9224146766424106
100090,2025-09-01 18:18:15.938575,Piacenza,Fragrance,242,True,1.2,1.0062486768781513,0.8802472516724698
100090,2025-10-01 18:18:15.938575,Piacenza,Fragrance,93,False,1.1,0.9981052227939712,0.8267651435815466
100090,2025-11-01 18:18:15.938575,Piacenza,Fragrance,123,False,1.0,1.085319306617687,0.7639938201388771
100090,2025-12-01 18:18:15.938575,Piacenza,Fragrance,80,False,0.9,1.0524835559476657,0.7110240326123023
100090,2026-01-01 18:18:15.938575,Piacenza,Fragrance,67,False,0.8,0.8851689212484556,0.8325162340665643
100091,2024-10-01 18:18:15.938575,Piacenza,Fragrance,125,False,1.1,0.9544765825252388,1.0
100091,2024-11-01 18:18:15.938575,Piacenza,Fragrance,145,False,1.0,1.1893954323518527,1.0
100091,2024-12-01 18:18:15.938575,Piacenza,Fragrance,122,False,0.9,1.0325445188276468,1.0
100091,2025-01-01 18:18:15.938575,Piacenza,Fragrance,79,False,0.8,0.899356669282823,1.0
100091,2025-02-01 18:18:15.938575,Piacenza,Fragrance,88,False,0.8,0.9808154216187945,1.0
100091,2025-03-01 18:18:15.938575,Piacenza,Fragrance,92,False,0.9,0.821741273344701,1.0
100091,2025-04-01 18:18:15.938575,Piacenza,Fragrance,96,False,1.0,0.8142477965510754,1.0
100091,2025-05-01 18:18:15.938575,Piacenza,Fragrance,147,False,1.1,1.0982271235371617,1.0
100091,2025-06-01 18:18:15.938575,Piacenza,Fragrance,127,False,1.2,0.9995528330570593,1.0
100091,2025-07-01 18:18:15.938575,Piacenza,Fragrance,180,False,1.3,1.0518876883863857,0.9838646202282566
100091,2025-08-01 18:18:15.938575,Piacenza,Fragrance,285,True,1.3,1.1157884911584173,0.9224146766424106
100091,2025-09-01 18:18:15.938575,Piacenza,Fragrance,113,False,1.2,1.033947385775197,0.8802472516724698
100091,2025-10-01 18:18:15.938575,Piacenza,Fragrance,167,True,1.1,1.0733102061777433,0.8267651435815466
100091,2025-11-01 18:18:15.938575,Piacenza,Fragrance,115,False,1.0,1.0257309104136731,0.7639938201388771
100091,2025-12-01 18:18:15.938575,Piacenza,Fragrance,83,False,0.9,1.1286398085830465,0.7110240326123023
100091,2026-01-01 18:18:15.938575,Piacenza,Fragrance,89,False,0.8,1.1773447339401868,0.8325162340665643
100092,2025-04-01 18:18:15.938575,Piacenza,Skincare,117,False,1.0,1.019957068951809,1.0
100092,2025-05-01 18:18:15.938575,Piacenza,Skincare,123,False,1.0,1.0157635965272986,1.0
100092,2025-06-01 18:18:15.938575,Piacenza,Skincare,117,False,1.0,1.032016001172998,1.0
100092,2025-07-01 18:18:15.938575,Piacenza,Skincare,96,False,0.9,0.9894474671934671,0.9838646202282566
100092,2025-08-01 18:18:15.938575,Piacenza,Skincare,101,False,0.9,0.9599719520990311,0.9224146766424106
100092,2025-09-01 18:18:15.938575,Piacenza,Skincare,113,False,1.0,1.104833609428074,0.8802472516724698
100092,2025-10-01 18:18:15.938575,Piacenza,Skincare,103,False,1.0,0.9601070305000323,0.8267651435815466
100092,2025-11-01 18:18:15.938575,Piacenza,Skincare,141,True,1.1,0.9543395222439232,0.7639938201388771
100092,2025-12-01 18:18:15.938575,Piacenza,Skincare,95,False,1.1,1.0898370254190621,0.7110240326123023
100092,2026-01-01 18:18:15.938575,Piacenza,Skincare,133,False,1.1,1.0975109590517373,0.8325162340665643
100093,2025-02-01 18:18:15.938575,Piacenza,Skincare,165,False,1.1,1.2333471535896923,1.0
100093,2025-03-01 18:18:15.938575,Piacenza,Skincare,247,True,1.1,1.1219663850942418,1.0
100093,2025-04-01 18:18:15.938575,Piacenza,Skincare,120,False,1.0,1.0827027600830805,1.0
100093,2025-05-01 18:18:15.938575,Piacenza,Skincare,125,False,1.0,1.0971344228736388,1.0
100093,2025-06-01 18:18:15.938575,Piacenza,Skincare,118,False,1.0,0.9852116393976349,1.0
100093,2025-07-01 18:18:15.938575,Piacenza,Skincare,105,False,0.9,1.0562215036898392,0.9838646202282566
100093,2025-08-01 18:18:15.938575,Piacenza,Skincare,118,False,0.9,1.0609641932500438,0.9224146766424106
100093,2025-09-01 18:18:15.938575,Piacenza,Skincare,86,False,1.0,0.9457927973460397,0.8802472516724698
100093,2025-10-01 18:18:15.938575,Piacenza,Skincare,107,False,1.0,0.9951055597056747,0.8267651435815466
100093,2025-11-01 18:18:15.938575,Piacenza,Skincare,95,False,1.1,1.0952392406365472,0.7639938201388771
100093,2025-12-01 18:18:15.938575,Piacenza,Skincare,103,False,1.1,0.9981490720485765,0.7110240326123023
100093,2026-01-01 18:18:15.938575,Piacenza,Skincare,122,False,1.1,1.0611571550299757,0.8325162340665643
100094,2024-02-01 18:18:15.938575,Piacenza,Skincare,145,False,1.1,1.08967974826053,1.0
100094,2024-03-01 18:18:15.938575,Piacenza,Skincare,148,False,1.1,1.0850143399158207,1.0
100094,2024-04-01 18:18:15.938575,Piacenza,Skincare,138,False,1.0,1.1730650301681982,1.0
100094,2024-05-01 18:18:15.938575,Piacenza,Skincare,114,False,1.0,0.9418718497873595,1.0
100094,2024-06-01 18:18:15.938575,Piacenza,Skincare,229,True,1.0,1.1642518606486434,1.0
100094,2024-07-01 18:18:15.938575,Piacenza,Skincare,102,False,0.9,1.047427628610279,1.0
100094,2024-08-01 18:18:15.938575,Piacenza,Skincare,104,False,0.9,1.08340480484751,1.0
100094,2024-09-01 18:18:15.938575,Piacenza,Skincare,129,False,1.0,1.0696951719821965,1.0
100094,2024-10-01 18:18:15.938575,Piacenza,Skincare,111,False,1.0,1.06463536851602,1.0
100094,2024-11-01 18:18:15.938575,Piacenza,Skincare,138,False,1.1,0.9362628982028834,1.0
100094,2024-12-01 18:18:15.938575,Piacenza,Skincare,147,False,1.1,1.0797285659160418,1.0
100094,2025-01-01 18:18:15.938575,Piacenza,Skincare,98,False,1.1,0.8561168581632195,1.0
100094,2025-02-01 18:18:15.938575,Piacenza,Skincare,149,False,1.1,1.2095266056437597,1.0
100094,2025-03-01 18:18:15.938575,Piacenza,Skincare,128,False,1.1,1.0381819549944589,1.0
100094,2025-04-01 18:18:15.938575,Piacenza,Skincare,160,False,1.0,1.115997066664148,1.0
100094,2025-05-01 18:18:15.938575,Piacenza,Skincare,141,False,1.0,1.0681817358297174,1.0
100094,2025-06-01 18:18:15.938575,Piacenza,Skincare,104,False,1.0,1.0036585008966343,1.0
100094,2025-07-01 18:18:15.938575,Piacenza,Skincare,94,False,0.9,0.9459250435061797,0.9838646202282566
100094,2025-08-01 18:18:15.938575,Piacenza,Skincare,87,False,0.9,0.9269662765988111,0.9224146766424106
100094,2025-09-01 18:18:15.938575,Piacenza,Skincare,133,False,1.0,1.077936651437781,0.8802472516724698
100094,2025-10-01 18:18:15.938575,Piacenza,Skincare,112,False,1.0,1.0726992115048797,0.8267651435815466
100094,2025-11-01 18:18:15.938575,Piacenza,Skincare,141,False,1.1,1.0558448483872962,0.7639938201388771
100094,2025-12-01 18:18:15.938575,Piacenza,Skincare,102,False,1.1,0.9882233800153727,0.7110240326123023
100094,2026-01-01 18:18:15.938575,Piacenza,Skincare,120,False,1.1,1.0413235915105572,0.8325162340665643
100095,2024-08-01 18:18:15.938575,Piacenza,Skincare,99,False,0.9,0.9577146601659281,1.0
100095,2024-09-01 18:18:15.938575,Piacenza,Skincare,107,False,1.0,0.9319177322628043,1.0
100095,2024-10-01 18:18:15.938575,Piacenza,Skincare,112,False,1.0,0.972267523435807,1.0
100095,2024-11-01 18:18:15.938575,Piacenza,Skincare,135,False,1.1,0.9766669672744287,1.0
100095,2024-12-01 18:18:15.938575,Piacenza,Skincare,241,True,1.1,1.1464202631182479,1.0
100095,2025-01-01 18:18:15.938575,Piacenza,Skincare,100,False,1.1,0.8634969952096188,1.0
100095,2025-02-01 18:18:15.938575,Piacenza,Skincare,147,False,1.1,0.9966969091013261,1.0
100095,2025-03-01 18:18:15.938575,Piacenza,Skincare,138,False,1.1,1.0632346382742104,1.0
100095,2025-04-01 18:18:15.938575,Piacenza,Skincare,121,False,1.0,1.1985534507834381,1.0
100095,2025-05-01 18:18:15.938575,Piacenza,Skincare,123,False,1.0,0.9392565773921455,1.0
100095,2025-06-01 18:18:15.938575,Piacenza,Skincare,104,False,1.0,0.888408229275376,1.0
100095,2025-07-01 18:18:15.938575,Piacenza,Skincare,129,False,0.9,1.0722998658038425,0.9838646202282566
100095,2025-08-01 18:18:15.938575,Piacenza,Skincare,103,False,0.9,1.016485801047263,0.9224146766424106
100095,2025-09-01 18:18:15.938575,Piacenza,Skincare,113,False,1.0,0.9779201916866721,0.8802472516724698
100095,2025-10-01 18:18:15.938575,Piacenza,Skincare,156,True,1.0,1.0437627893798131,0.8267651435815466
100095,2025-11-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,1.0861844207059999,0.7639938201388771
100095,2025-12-01 18:18:15.938575,Piacenza,Skincare,108,False,1.1,1.0737039969638766,0.7110240326123023
100095,2026-01-01 18:18:15.938575,Piacenza,Skincare,103,False,1.1,1.0301726664220625,0.8325162340665643
100096,2024-10-01 18:18:15.938575,Piacenza,Skincare,197,True,1.0,1.1316805472284197,1.0
100096,2024-11-01 18:18:15.938575,Piacenza,Skincare,249,True,1.1,1.0197395235264277,1.0
100096,2024-12-01 18:18:15.938575,Piacenza,Skincare,121,False,1.1,1.0043120884970649,1.0
100096,2025-01-01 18:18:15.938575,Piacenza,Skincare,154,False,1.1,1.0713891702093128,1.0
100096,2025-02-01 18:18:15.938575,Piacenza,Skincare,119,False,1.1,0.8739470377056068,1.0
100096,2025-03-01 18:18:15.938575,Piacenza,Skincare,149,False,1.1,1.0615755289645117,1.0
100096,2025-04-01 18:18:15.938575,Piacenza,Skincare,94,False,1.0,0.9696781068225442,1.0
100096,2025-05-01 18:18:15.938575,Piacenza,Skincare,169,True,1.0,0.8670014609061985,1.0
100096,2025-06-01 18:18:15.938575,Piacenza,Skincare,129,False,1.0,1.0425184479961616,1.0
100096,2025-07-01 18:18:15.938575,Piacenza,Skincare,169,True,0.9,0.9541727492706209,0.9838646202282566
100096,2025-08-01 18:18:15.938575,Piacenza,Skincare,129,True,0.9,0.8385515711370051,0.9224146766424106
100096,2025-09-01 18:18:15.938575,Piacenza,Skincare,102,False,1.0,0.9128860050917253,0.8802472516724698
100096,2025-10-01 18:18:15.938575,Piacenza,Skincare,107,False,1.0,1.1689651317203713,0.8267651435815466
100096,2025-11-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,0.9443304531125725,0.7639938201388771
100096,2025-12-01 18:18:15.938575,Piacenza,Skincare,87,False,1.1,1.0322968385071865,0.7110240326123023
100096,2026-01-01 18:18:15.938575,Piacenza,Skincare,98,False,1.1,0.8915871432356202,0.8325162340665643
100097,2026-01-01 18:18:15.938575,Piacenza,Fragrance,87,False,0.8,1.210092859725177,0.8325162340665643
100098,2024-02-01 18:18:15.938575,Piacenza,Skincare,123,False,1.1,1.0069336808472489,1.0
100098,2024-03-01 18:18:15.938575,Piacenza,Skincare,106,False,1.1,0.9315946218898818,1.0
100098,2024-04-01 18:18:15.938575,Piacenza,Skincare,150,False,1.0,1.0885094319878361,1.0
100098,2024-05-01 18:18:15.938575,Piacenza,Skincare,149,False,1.0,1.2050199392050014,1.0
100098,2024-06-01 18:18:15.938575,Piacenza,Skincare,151,True,1.0,0.9591740649266687,1.0
100098,2024-07-01 18:18:15.938575,Piacenza,Skincare,119,False,0.9,0.9295955236489523,1.0
100098,2024-08-01 18:18:15.938575,Piacenza,Skincare,150,False,0.9,1.2295160672053518,1.0
100098,2024-09-01 18:18:15.938575,Piacenza,Skincare,111,False,1.0,0.9877321956240386,1.0
100098,2024-10-01 18:18:15.938575,Piacenza,Skincare,109,False,1.0,0.976339759621697,1.0
100098,2024-11-01 18:18:15.938575,Piacenza,Skincare,107,False,1.1,0.785561984959436,1.0
100098,2024-12-01 18:18:15.938575,Piacenza,Skincare,123,False,1.1,0.9966336255857541,1.0
100098,2025-01-01 18:18:15.938575,Piacenza,Skincare,118,False,1.1,0.8644054162120874,1.0
100098,2025-02-01 18:18:15.938575,Piacenza,Skincare,137,False,1.1,0.9439906882851824,1.0
100098,2025-03-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,0.798569836617588,1.0
100098,2025-04-01 18:18:15.938575,Piacenza,Skincare,138,False,1.0,1.1235148495370728,1.0
100098,2025-05-01 18:18:15.938575,Piacenza,Skincare,96,False,1.0,0.8533389247457653,1.0
100098,2025-06-01 18:18:15.938575,Piacenza,Skincare,90,False,1.0,0.8059249357384379,1.0
100098,2025-07-01 18:18:15.938575,Piacenza,Skincare,96,False,0.9,0.9091782804482338,0.9838646202282566
100098,2025-08-01 18:18:15.938575,Piacenza,Skincare,140,False,0.9,1.1247336466402633,0.9224146766424106
100098,2025-09-01 18:18:15.938575,Piacenza,Skincare,95,False,1.0,0.9555006900465788,0.8802472516724698
100098,2025-10-01 18:18:15.938575,Piacenza,Skincare,90,False,1.0,0.9688741185044428,0.8267651435815466
100098,2025-11-01 18:18:15.938575,Piacenza,Skincare,102,False,1.1,1.0478448860429295,0.7639938201388771
100098,2025-12-01 18:18:15.938575,Piacenza,Skincare,95,False,1.1,0.9848341838384296,0.7110240326123023
100098,2026-01-01 18:18:15.938575,Piacenza,Skincare,135,False,1.1,1.1237958821208167,0.8325162340665643
100099,2025-01-01 18:18:15.938575,Piacenza,Bath,108,False,0.9,0.9760369832369392,1.0
100099,2025-02-01 18:18:15.938575,Piacenza,Bath,103,False,0.9,0.9776751755101628,1.0
100099,2025-03-01 18:18:15.938575,Piacenza,Bath,126,False,1.0,1.22641932838309,1.0
100099,2025-04-01 18:18:15.938575,Piacenza,Bath,135,False,1.0,1.0055165399203954,1.0
100099,2025-05-01 18:18:15.938575,Piacenza,Bath,124,False,1.1,1.0230570641766479,1.0
100099,2025-06-01 18:18:15.938575,Piacenza,Bath,122,False,1.1,0.9789574272440769,1.0
100099,2025-07-01 18:18:15.938575,Piacenza,Bath,134,True,1.0,0.7571765518712904,0.9838646202282566
100099,2025-08-01 18:18:15.938575,Piacenza,Bath,117,False,1.0,1.0872870344938992,0.9224146766424106
100099,2025-09-01 18:18:15.938575,Piacenza,Bath,120,False,1.1,1.166053253740786,0.8802472516724698
100099,2025-10-01 18:18:15.938575,Piacenza,Bath,133,False,1.2,1.1255715316940818,0.8267651435815466
100099,2025-11-01 18:18:15.938575,Piacenza,Bath,128,False,1.4,0.9441918395686133,0.7639938201388771
100099,2025-12-01 18:18:15.938575,Piacenza,Bath,143,False,1.6,0.9826792776178938,0.7110240326123023
100099,2026-01-01 18:18:15.938575,Piacenza,Bath,102,False,0.9,1.0349187227854717,0.8325162340665643
100100,2024-09-01 18:18:15.938575,Piacenza,Haircare,126,False,1.0,1.0313935344965353,1.0
100100,2024-10-01 18:18:15.938575,Piacenza,Haircare,140,False,1.0,1.0680969756945524,1.0
100100,2024-11-01 18:18:15.938575,Piacenza,Haircare,130,False,1.0,1.0203061354896348,1.0
100100,2024-12-01 18:18:15.938575,Piacenza,Haircare,116,False,1.0,0.9638672146636237,1.0
100100,2025-01-01 18:18:15.938575,Piacenza,Haircare,121,False,1.0,1.0136945608637769,1.0
100100,2025-02-01 18:18:15.938575,Piacenza,Haircare,152,False,1.0,1.0998785248291418,1.0
100100,2025-03-01 18:18:15.938575,Piacenza,Haircare,187,False,1.0,1.291627846414718,1.0
100100,2025-04-01 18:18:15.938575,Piacenza,Haircare,118,False,1.0,0.9501058768508824,1.0
100100,2025-05-01 18:18:15.938575,Piacenza,Haircare,108,False,1.0,1.022620456232407,1.0
100100,2025-06-01 18:18:15.938575,Piacenza,Haircare,99,False,1.0,0.963671877172154,1.0
100100,2025-07-01 18:18:15.938575,Piacenza,Haircare,120,False,1.0,1.0307551610365067,0.9838646202282566
100100,2025-08-01 18:18:15.938575,Piacenza,Haircare,112,False,1.0,1.0975652638788105,0.9224146766424106
100100,2025-09-01 18:18:15.938575,Piacenza,Haircare,101,False,1.0,0.9791876264289707,0.8802472516724698
100100,2025-10-01 18:18:15.938575,Piacenza,Haircare,84,False,1.0,0.7953967664482601,0.8267651435815466
100100,2025-11-01 18:18:15.938575,Piacenza,Haircare,101,False,1.0,1.1028573723350865,0.7639938201388771
100100,2025-12-01 18:18:15.938575,Piacenza,Haircare,81,False,1.0,1.0130419107509312,0.7110240326123023
100100,2026-01-01 18:18:15.938575,Piacenza,Haircare,87,False,1.0,0.965796797253466,0.8325162340665643
100101,2026-01-01 18:18:15.938575,Piacenza,Skincare,108,False,1.1,0.9434712474386013,0.8325162340665643
100102,2024-12-01 18:18:15.938575,Piacenza,Skincare,137,False,1.1,1.0311204812444867,1.0
100102,2025-01-01 18:18:15.938575,Piacenza,Skincare,127,False,1.1,0.9304126929417296,1.0
100102,2025-02-01 18:18:15.938575,Piacenza,Skincare,136,False,1.1,0.9420992960138078,1.0
100102,2025-03-01 18:18:15.938575,Piacenza,Skincare,115,False,1.1,0.8751381363395825,1.0
100102,2025-04-01 18:18:15.938575,Piacenza,Skincare,99,False,1.0,0.9317636879808748,1.0
100102,2025-05-01 18:18:15.938575,Piacenza,Skincare,129,False,1.0,1.063086375883752,1.0
100102,2025-06-01 18:18:15.938575,Piacenza,Skincare,101,False,1.0,0.8618829941039562,1.0
100102,2025-07-01 18:18:15.938575,Piacenza,Skincare,132,False,0.9,1.1152067343332024,0.9838646202282566
100102,2025-08-01 18:18:15.938575,Piacenza,Skincare,75,False,0.9,0.8821046747159956,0.9224146766424106
100102,2025-09-01 18:18:15.938575,Piacenza,Skincare,121,False,1.0,1.0149935813809008,0.8802472516724698
100102,2025-10-01 18:18:15.938575,Piacenza,Skincare,186,True,1.0,1.048494880760144,0.8267651435815466
100102,2025-11-01 18:18:15.938575,Piacenza,Skincare,112,False,1.1,1.0824641953599712,0.7639938201388771
100102,2025-12-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,1.0824891928482836,0.7110240326123023
100102,2026-01-01 18:18:15.938575,Piacenza,Skincare,112,False,1.1,0.9915973143024313,0.8325162340665643
100103,2025-08-01 18:18:15.938575,Piacenza,Fragrance,134,False,1.3,0.9828448360951716,0.9224146766424106
100103,2025-09-01 18:18:15.938575,Piacenza,Fragrance,136,False,1.2,1.0596534331491734,0.8802472516724698
100103,2025-10-01 18:18:15.938575,Piacenza,Fragrance,111,False,1.1,1.027802730333943,0.8267651435815466
100103,2025-11-01 18:18:15.938575,Piacenza,Fragrance,86,False,1.0,0.9654178576928956,0.7639938201388771
100103,2025-12-01 18:18:15.938575,Piacenza,Fragrance,74,False,0.9,1.0370972558468616,0.7110240326123023
100103,2026-01-01 18:18:15.938575,Piacenza,Fragrance,84,False,0.8,0.9832872148434003,0.8325162340665643
100104,2025-06-01 18:18:15.938575,Piacenza,Skincare,109,False,1.0,0.9399464591338905,1.0
100104,2025-07-01 18:18:15.938575,Piacenza,Skincare,103,False,0.9,0.9621659479548004,0.9838646202282566
100104,2025-08-01 18:18:15.938575,Piacenza,Skincare,101,False,0.9,1.048641883184928,0.9224146766424106
100104,2025-09-01 18:18:15.938575,Piacenza,Skincare,99,False,1.0,0.9071912384938725,0.8802472516724698
100104,2025-10-01 18:18:15.938575,Piacenza,Skincare,109,False,1.0,1.1106335693480998,0.8267651435815466
100104,2025-11-01 18:18:15.938575,Piacenza,Skincare,83,False,1.1,0.944272641363613,0.7639938201388771
100104,2025-12-01 18:18:15.938575,Piacenza,Skincare,79,False,1.1,0.7740107826094025,0.7110240326123023
100104,2026-01-01 18:18:15.938575,Piacenza,Skincare,116,False,1.1,1.0552542317064715,0.8325162340665643
100105,2024-09-01 18:18:15.938575,Piacenza,Skincare,81,False,1.0,0.7298539613185782,1.0
100105,2024-10-01 18:18:15.938575,Piacenza,Skincare,101,False,1.0,0.8988080936222653,1.0
100105,2024-11-01 18:18:15.938575,Piacenza,Skincare,160,False,1.1,1.242245642292124,1.0
100105,2024-12-01 18:18:15.938575,Piacenza,Skincare,118,False,1.1,1.1059993119403984,1.0
100105,2025-01-01 18:18:15.938575,Piacenza,Skincare,116,False,1.1,1.0977375758554413,1.0
100105,2025-02-01 18:18:15.938575,Piacenza,Skincare,117,False,1.1,0.8881180715990836,1.0
100105,2025-03-01 18:18:15.938575,Piacenza,Skincare,131,False,1.1,0.9813369503936861,1.0
100105,2025-04-01 18:18:15.938575,Piacenza,Skincare,123,False,1.0,1.1241429951877233,1.0
100105,2025-05-01 18:18:15.938575,Piacenza,Skincare,131,False,1.0,1.063963757411534,1.0
100105,2025-06-01 18:18:15.938575,Piacenza,Skincare,145,False,1.0,1.1135856944979108,1.0
100105,2025-07-01 18:18:15.938575,Piacenza,Skincare,110,False,0.9,1.1781535131217644,0.9838646202282566
100105,2025-08-01 18:18:15.938575,Piacenza,Skincare,111,False,0.9,1.0660109875699901,0.9224146766424106
100105,2025-09-01 18:18:15.938575,Piacenza,Skincare,97,False,1.0,0.8769316117899606,0.8802472516724698
100105,2025-10-01 18:18:15.938575,Piacenza,Skincare,98,False,1.0,1.0598381877580119,0.8267651435815466
100105,2025-11-01 18:18:15.938575,Piacenza,Skincare,90,False,1.1,0.9764469167139126,0.7639938201388771
100105,2025-12-01 18:18:15.938575,Piacenza,Skincare,87,False,1.1,0.8709140167403158,0.7110240326123023
100105,2026-01-01 18:18:15.938575,Piacenza,Skincare,139,False,1.1,1.0894557767576507,0.8325162340665643
100106,2024-04-01 18:18:15.938575,Piacenza,Skincare,134,False,1.0,1.1202072844973665,1.0
100106,2024-05-01 18:18:15.938575,Piacenza,Skincare,116,False,1.0,0.9906100446424796,1.0
100106,2024-06-01 18:18:15.938575,Piacenza,Skincare,133,False,1.0,1.0320476152260467,1.0
100106,2024-07-01 18:18:15.938575,Piacenza,Skincare,76,False,0.9,0.7927331049685999,1.0
100106,2024-08-01 18:18:15.938575,Piacenza,Skincare,116,False,0.9,1.1123773108348602,1.0
100106,2024-09-01 18:18:15.938575,Piacenza,Skincare,229,True,1.0,1.0793261339727964,1.0
100106,2024-10-01 18:18:15.938575,Piacenza,Skincare,112,False,1.0,1.0250223914120007,1.0
100106,2024-11-01 18:18:15.938575,Piacenza,Skincare,100,False,1.1,0.8747550423816309,1.0
100106,2024-12-01 18:18:15.938575,Piacenza,Skincare,119,False,1.1,0.835562555876286,1.0
100106,2025-01-01 18:18:15.938575,Piacenza,Skincare,161,False,1.1,1.2026575413611267,1.0
100106,2025-02-01 18:18:15.938575,Piacenza,Skincare,121,False,1.1,0.9000429487713288,1.0
100107,2024-04-01 18:18:15.938575,Piacenza,Fragrance,135,False,1.0,1.0134184142290106,1.0
100107,2024-05-01 18:18:15.938575,Piacenza,Fragrance,112,False,1.1,0.903130766226047,1.0
100107,2024-06-01 18:18:15.938575,Piacenza,Fragrance,106,False,1.2,0.7711091311345611,1.0
100107,2024-07-01 18:18:15.938575,Piacenza,Fragrance,135,False,1.3,1.0448006999654003,1.0
100107,2024-08-01 18:18:15.938575,Piacenza,Fragrance,170,False,1.3,1.0603860598833765,1.0
100107,2024-09-01 18:18:15.938575,Piacenza,Fragrance,112,False,1.2,0.8331202977632588,1.0
100107,2024-10-01 18:18:15.938575,Piacenza,Fragrance,162,False,1.1,1.110828522044447,1.0
100107,2024-11-01 18:18:15.938575,Piacenza,Fragrance,125,False,1.0,0.947339827171154,1.0
100107,2024-12-01 18:18:15.938575,Piacenza,Fragrance,103,False,0.9,0.891740959233595,1.0
100107,2025-01-01 18:18:15.938575,Piacenza,Fragrance,78,False,0.8,0.8851818669651845,1.0
100107,2025-02-01 18:18:15.938575,Piacenza,Fragrance,116,False,0.8,1.087122619809711,1.0
100108,2024-02-01 18:18:15.938575,Piacenza,Skincare,111,False,1.1,0.8076261929857452,1.0
100108,2024-03-01 18:18:15.938575,Piacenza,Skincare,109,False,1.1,0.8757827972607531,1.0
100108,2024-04-01 18:18:15.938575,Piacenza,Skincare,132,False,1.0,1.0431599641148153,1.0
100108,2024-05-01 18:18:15.938575,Piacenza,Skincare,129,False,1.0,1.0298677541524413,1.0
100108,2024-06-01 18:18:15.938575,Piacenza,Skincare,111,False,1.0,0.8978018342652356,1.0
100108,2024-07-01 18:18:15.938575,Piacenza,Skincare,207,True,0.9,1.128634071463941,1.0
100108,2024-08-01 18:18:15.938575,Piacenza,Skincare,81,False,0.9,0.888693350895725,1.0
100108,2024-09-01 18:18:15.938575,Piacenza,Skincare,142,False,1.0,0.9791452629342411,1.0
100108,2024-10-01 18:18:15.938575,Piacenza,Skincare,115,False,1.0,0.9659071114564844,1.0
100108,2024-11-01 18:18:15.938575,Piacenza,Skincare,129,False,1.1,0.9662935174320424,1.0
100108,2024-12-01 18:18:15.938575,Piacenza,Skincare,120,False,1.1,0.9804669292136021,1.0
